bookID,title,series,primary_author,all_authors,average_rating,ratings_count,text_reviews_count,isbn,isbn13,num_pages,publication_date,publisher,language,book_age,rating_popularity_score
39733,Almond Cookies & Dragon Well Tea,,Cynthia Chin-Lee,"['Cynthia Chin-Lee', 'Youshan Tang']",3.89,9,0,1879965038,9781879965034,37,1993-05-01,Polychrome Publishing,English,32,8.95705601174684
39747,The Empire of Ice Cream,,Jeffrey Ford,"['Jeffrey Ford', 'Jonathan Carroll']",4.03,426,37,1930846398,9781930846395,320,2006-04-01,Golden Gryphon,English,19,24.408839573311358
39749,Memoranda,,Jeffrey Ford,"['Jeffrey Ford', 'Jacques Guiod']",3.9,206,13,2290319708,9782290319703,253,2002-12-10,J'Ai Lu,French,23,20.797603293734937
39763,The Mystical Poems of Rumi 1: First Selection  Poems 1-200,,Rumi,"['Rumi', 'A.J. Arberry']",4.28,114,8,0226731510,9780226731513,208,1974-03-15,University Of Chicago,English,51,20.30830950939471
39771,Ruby Gloom's Guide to Friendship,,Matt Riser,"['Matt Riser', 'Martin Hsu']",4.36,38,4,0810958627,9780810958623,72,2005-05-01,Harry N. Abrams,English,20,15.97312877712526
39773,Slouching Toward Nirvana,,Charles Bukowski,"['Charles Bukowski', 'John   Martin']",3.99,1937,105,0060577045,9780060577049,288,2006-01-03,Ecco,English,19,30.20195305187834
39774,Mockingbird Wish Me Luck,,Charles Bukowski,['Charles Bukowski'],4.13,1818,85,0876851383,9780876851388,160,2002-05-31,Ecco,English,23,30.99995419727984
39784,Seventeen and In-Between,,Barthe DeClements,['Barthe DeClements'],3.81,227,8,0140364757,9780140364750,176,1993-08-01,Puffin,English,32,20.68580684631642
39785,How Do You Lose Those Ninth-grade Blues?,,Barthe DeClements,['Barthe DeClements'],3.74,10,1,0140363335,9780140363333,144,1993-04-01,Puffin,English,32,8.968128320265906
39792,The Man Who Smiled,Kurt Wallander #4,Henning Mankell,"['Henning Mankell', 'Laurie Thompson']",3.93,14322,521,1565849930,9781565849938,325,2006-09-19,The New,English,19,37.608614129014875
39793,Before the Frost,Linda Wallander #1,Henning Mankell,"['Henning Mankell', 'Ebba Segerberg']",3.85,8359,483,1400095816,9781400095810,375,2006-02-14,Vintage Crime/Black Lizard,English,19,34.77017276840318
39795,The Dogs of Riga,Kurt Wallander  #2,Henning Mankell,"['Henning Mankell', 'Laurie Thompson']",3.72,17060,1016,1400031524,9781400031528,326,2004-04-13,Vintage Crime/Black Lizard,English,21,36.249727621826665
39796,Sidetracked,Kurt Wallander  #5,Henning Mankell,"['Henning Mankell', 'Steven T. Murray']",4.07,15178,574,1400031567,9781400031566,432,2003-05-13,Vintage Crime/Black Lizard,English,22,39.18460946259132
39797,The Return of the Dancing Master,,Henning Mankell,"['Henning Mankell', 'Laurie Thompson']",3.91,5341,314,1400076951,9781400076956,406,2005-02-08,Vintage Crime/Black Lizard,Swedish,20,33.56091958924934
39799,One Step Behind,Kurt Wallander  #7,Henning Mankell,"['Henning Mankell', 'Ebba Segerberg']",4.09,11885,481,0099448874,9780099448877,450,2003-04-03,Vintage,English,22,38.37694655013981
39801,The White Lioness,Kurt Wallander  #3,Henning Mankell,"['Henning Mankell', 'Laurie Thompson']",3.84,12367,709,0099464691,9780099464693,576,2003-09-04,Vintage,English,22,36.18381223997646
39806,Black Like Us: A Century of Lesbian  Gay  and Bisexual African American Fiction,,Devon W. Carbado,"['Devon W. Carbado', 'Evelyn C. White', 'Dwight A. McBride', 'Donald Weise']",4.33,127,16,1573441082,9781573441087,600,2002-05-28,Cleis,English,23,21.00929104277194
39819,Dogged Pursuit,Jack and Jamie #5,Lee Charles Kelley,['Lee Charles Kelley'],3.86,64,6,0060732296,9780060732295,320,2006-06-27,Avon,English,19,16.113134861797157
39820,To Collar a Killer,Jack and Jamie #3,Lee Charles Kelley,['Lee Charles Kelley'],3.76,70,6,0060524952,9780060524951,304,2004-11-30,Avon,English,21,16.027676337675345
39822,A Nose for Murder,Jack and Jamie #1,Lee Charles Kelley,['Lee Charles Kelley'],3.52,97,13,0060524936,9780060524937,267,2003-03-01,Avon,English,22,16.139085524920414
39823,Murder Unleashed,Jack and Jamie #2,Lee Charles Kelley,['Lee Charles Kelley'],3.95,61,10,0060524944,9780060524944,304,2004-01-01,Avon,English,21,16.30218082092811
39829,His Princess Devotional: A Royal Encounter With Your King,,Sheri Rose Shepherd,['Sheri Rose Shepherd'],5.0,2,0,1590529626,9781590529621,240,2007-10-16,Multnomah,English,18,5.493061443340549
39836,How to Be Happy All the Time,,Paramahansa Yogananda,['Paramahansa Yogananda'],4.36,317,19,1565892151,9781565892156,167,2006-06-01,Crystal Clarity Publishers,English,19,25.122544028921574
39849,Illuminata: A Return to Prayer,,Marianne Williamson,['Marianne Williamson'],4.28,2551,84,1573225207,9781573225205,301,1995-11-01,Riverhead,English,30,33.57502771830883
39855,Ten Kids  No Pets,,Ann M. Martin,['Ann M. Martin'],3.91,88,11,0590422448,9780590422444,174,1989-04-01,Scholastic,English,36,17.550568205652667
39872,Encyclopedia of an Ordinary Life,,Amy Krouse Rosenthal,['Amy Krouse Rosenthal'],3.92,5067,897,1400080460,9781400080465,240,2005-12-06,Broadway,English,20,33.440350042448834
39899,Arms and Armor: A Pictorial Archive from Nineteenth-Century Sources,,Carol Belanger Grafton,['Carol Belanger Grafton'],3.96,26,1,0486285618,9780486285610,128,1995-07-25,Dover Publications,English,30,13.051513989377144
39902,Bittersweet: Recipes and Tales from a Life in Chocolate,,Alice Medrich,"['Alice Medrich', 'Deborah Jones']",4.28,359,25,1579651607,9781579651602,378,2003-11-15,Artisan,English,22,25.192525254606668
39905,A Year in Chocolate: Four Seasons of Unforgettable Desserts,,Alice Medrich,['Alice Medrich'],3.74,28,1,0446526649,9780446526647,152,2001-10-24,Warner Books (Ny),English,24,12.593686404149414
39906,Cocolat: Extraordinary Chocolate Desserts,,Alice Medrich,"['Alice Medrich', 'Patricia Brabant']",4.56,80,10,0446514195,9780446514194,192,1990-10-01,Grand Central,English,35,20.03868814530632
39910,The Bread Baker's Apprentice: Mastering the Art of Extraordinary Bread,,Peter Reinhart,"['Peter Reinhart', 'Ron Manville']",4.28,8552,248,1580082688,9781580082686,320,2001-11-14,Ten Speed,English,24,38.75127997604575
39913,Beach Blanket Bad Boys,,Linda Lael Miller,"['Linda Lael Miller', 'Alison Kent', 'Lucy Monroe', 'Jill Shalvis', 'Susanna Carr', 'Morgan Leigh']",3.89,1031,27,0758210949,9780758210944,352,2005-06-07,Kensington,English,20,26.99369785010147
39916,Epileptic,,David B.,['David B.'],3.88,11891,534,0375714685,9780375714689,368,2005-07-04,Pantheon,English,20,36.40845019437779
39926,The Beauty Myth,,Naomi Wolf,['Naomi Wolf'],3.89,16760,909,0060512180,9780060512187,368,2002-09-24,Harper Perennial,English,23,37.83729104831504
39934,Reading Like a Writer: A Guide for People Who Love Books and for Those Who Want to Write Them,,Francine Prose,['Francine Prose'],3.77,7914,1094,0060777052,9780060777050,297,2007-04-10,Harper Perennial,English,18,33.84146144562797
39936,After,,Francine Prose,['Francine Prose'],3.49,1782,268,0060080833,9780060080839,352,2004-05-11,Harperteen,English,21,26.12632363634236
39937,Blue Angel,,Francine Prose,['Francine Prose'],3.35,2948,383,0060882034,9780060882037,314,2006-02-28,Harper Perennial,English,19,26.763891719531177
39963,A Long Way from Chicago,A Long Way from Chicago  #1,Richard Peck,['Richard Peck'],3.94,30141,2106,0142401102,9780142401101,160,2004-04-12,Puffin,English,21,40.63587881829971
39969,A Long Way from Chicago,Saddleback's Focus on Reading Study Guides,Lisa S.  French,['Lisa S.  French'],4.0,1,0,1599051125,9781599051123,42,2006-08-05,Saddleback Educational,English,19,2.772588722239781
39970,The Dreadful Future of Blossom Culp,Blossom Culp  #3,Richard Peck,['Richard Peck'],3.78,561,37,0141310944,9780141310947,192,2001-04-23,Puffin,English,24,23.93307699259815
39980,A Year Down Yonder,A Long Way from Chicago  #2,Richard Peck,['Richard Peck'],4.11,26143,1638,0142300705,9780142300701,160,2002-11-21,Puffin,English,23,41.80435124038149
39988,Matilda,,Roald Dahl,"['Roald Dahl', 'Quentin Blake']",4.31,541914,11576,0141301066,9780141301068,240,1998-06-01,Puffin,English,27,56.90434574310181
39989,Matilda Bone,,Karen Cushman,"['Karen Cushman', 'Trina Schart Hyman']",3.74,3061,215,0440418224,9780440418221,176,2002-03-12,Yearling,English,23,30.020320175053932
39993,The Full Matilda,,David Haynes,['David Haynes'],4.0,46,5,0767915690,9780767915694,384,2004-05-11,Broadway,English,21,15.400590406840234
39994,Tuscan Countess: The Life and Extraordinary Times of Matilda of Canossa,,Michele K. Spike,['Michele K. Spike'],3.68,51,10,0865652422,9780865652422,312,2004-09-28,Vendome,English,21,14.540576884379654
40005,Hannibal's Children,,John Maddox Roberts,['John Maddox Roberts'],3.68,204,18,0441010385,9780441010387,359,2003-03-25,Berkley Publishing Group,English,22,19.588676723229344
40010,Hannibal: Enemy Of Rome,,Leonard Cottrell,['Leonard Cottrell'],3.89,129,17,0306804980,9780306804984,248,1992-08-22,Da Capo,English,33,18.934709012272215
40012,Goodman & Gilman's the Pharmacological Basis of Therapeutics,,Laurence L. Brunton,"['Laurence L. Brunton', 'John S. Lazo', 'Keith  L. Parker']",4.29,185,8,0071422803,9780071422802,2021,2005-09-21,Mcgraw-Hill Professional,English,20,22.418453230229634
40016,Young Goodman Brown and Other Short Stories,,Nathaniel Hawthorne,['Nathaniel Hawthorne'],3.86,9101,126,0486270602,9780486270609,111,1992-02-05,Dover Publications,English,33,35.188722871505625
40021,A Slipping-Down Life,,Anne Tyler,['Anne Tyler'],3.61,3335,142,0345478959,9780345478955,192,2004-05-04,Ballantine,English,21,29.286225226157878
40022,"The Hound of the Baskervilles: Another Adventure of Sherlock Holmes  with ""the Adventure of the Speckled Band""",,Arthur Conan Doyle,"['Arthur Conan Doyle', ""Francis O'Gorman""]",4.11,1356,32,1551117223,9781551117225,300,2006-01-10,Broadview,English,19,29.645560121921317
40024,The Alienist,Dr. Laszlo Kreizler  #1,Caleb Carr,['Caleb Carr'],4.06,126669,5578,0812976142,9780812976144,498,2006-10-24,Random House,English,19,47.70232266741937
40030,My Movie Business,,John Irving,['John Irving'],3.34,27,2,0552998680,9780552998680,158,2000-10-05,Black Swan,English,25,11.12956306398518
40031,A Son of the Circus,,Irving John,['Irving John'],3.63,139,14,0747518459,9780747518457,633,1994-09-01,Bloomsbury,English,31,17.938161994071773
40033,John Hammond on Record: An Autobiography,,John   Hammond,"['John   Hammond', 'Irving Townsend']",4.06,27,2,0140057056,9780140057058,432,1981-02-26,Penguin,English,44,13.528750311311326
40048,Un rôle qui me convient,,Richard Russo,"['Richard Russo', 'Jean-Luc Piningre']",4.02,6,0,2264034890,9782264034892,430,2002-08-29,Éditions 10/18,French,23,7.822558799202358
40049,Monkeys,,Susan Minot,['Susan Minot'],3.67,1219,105,0375708367,9780375708367,176,2000-08-08,Vintage,English,25,26.0812445254592
40051,Evening,,Susan Minot,['Susan Minot'],3.37,3765,550,0375700269,9780375700262,288,1999-09-07,Vintage,English,26,27.74780055006162
40053,Three Genres: Writing Fiction/Literary Nonfiction  Poetry  and Drama,,Stephen Minot,['Stephen Minot'],3.64,36,3,0132197383,9780132197380,476,2006-07-01,Prentice Hall,English,19,13.143741202024977
40067,Thunderstruck,,Erik Larson,['Erik Larson'],3.7,30574,3534,1400080665,9781400080663,463,2006-10-24,Crown Publishing Group (Ny),English,19,38.21337045405488
40070,The Naked Consumer: How Our Private Lives Become Public Commodities,,Erik  Larson,['Erik  Larson'],3.71,163,18,0140233032,9780140233032,288,1994-02-01,Penguin,English,31,18.920504447227778
40076,Artful Paper Dolls: New Ways to Play with a Traditional Form,,Terry  Taylor,['Terry  Taylor'],4.07,59,5,1579907156,9781579907150,144,2006-08-01,Lark,English,19,16.66398236824395
40090,Sacred Games,Sacred Games,Vikram Chandra,['Vikram Chandra'],3.93,5983,724,0061130354,9780061130359,916,2007-01-09,Harpercollins,English,18,34.17859896224145
40100,Riding the Bus with My Sister: A True Life Journey,,Rachel Simon,['Rachel Simon'],3.76,5226,771,0452284554,9780452284555,304,2003-08-26,Plume,English,22,32.19158884796059
40102,Blink: The Power of Thinking Without Thinking,,Malcolm Gladwell,['Malcolm Gladwell'],3.93,437507,12937,0316010669,9780316010665,296,2007-04-03,Back Bay,English,18,51.04618156238476
40106,Beatrice's Goat,,Page McBrier,"['Page McBrier', 'Lori Lohstoeter', 'Hillary Rodham Clinton']",4.25,546,113,0689869908,9780689869907,40,2004-07-01,Aladdin,English,21,26.79390741029342
40127,Leonardo's Swans,,Karen Essex,['Karen Essex'],3.72,5473,230,0767923065,9780767923064,351,2007-01-09,Anchor,English,18,32.02088538931432
40128,The Notebooks of Leonardo da Vinci,,Leonardo da Vinci,"['Leonardo da Vinci', 'Irma A. Richter']",3.93,70,2,0192838970,9780192838971,432,1999-01-28,Oxford University,English,26,16.75233191677237
40130,Leonardo da Vinci: Obra pictorica completa y obra grafica,,Frank Zöllner,"['Frank Zöllner', 'Johannes Nathan', 'Frank Zöllner']",4.26,56,4,3822817341,9783822817346,696,2003-02-01,Taschen,Spanish,22,17.223398400975185
40132,Leonardo on Painting: An Anthology of Writings by Leonardo da Vinci; With a Selection of Documents Relating to his Career as an Artist,,Leonardo da Vinci,"['Leonardo da Vinci', 'Martin Kemp']",4.17,120,4,0300090951,9780300090956,336,2001-08-11,Yale University,English,24,19.99844657513841
40138,Bone In The Throat,,Anthony Bourdain,['Anthony Bourdain'],3.39,30,4,1841952877,9781841952871,290,2002-04-30,Canongate,English,23,11.641216623204647
40139,Gone Bamboo,,Anthony Bourdain,['Anthony Bourdain'],3.48,1066,74,1841953679,9781841953670,286,2002-05-01,Canongate,English,23,24.264669754530104
40145,Dear Genius: The Letters of Ursula Nordstrom,,Ursula Nordstrom,"['Ursula Nordstrom', 'Leonard S. Marcus', 'Maurice Sendak']",4.4,533,112,0064462358,9780064462358,406,2000-03-31,Harpercollins,English,25,27.63374169142486
40152,Only Revolutions,,Mark Z. Danielewski,['Mark Z. Danielewski'],3.21,4791,443,0375421769,9780375421761,360,2006-09-12,Pantheon,English,19,27.203797078742863
40153,The Whalestoe Letters,,Mark Z. Danielewski,['Mark Z. Danielewski'],4.04,2112,96,0375714413,9780375714412,83,2000-10-10,Pantheon,English,25,30.929690631168867
40155,La Maison des feuilles,,Mark Z. Danielewski,"['Mark Z. Danielewski', 'Christophe Claro']",4.1,79,13,2207252000,9782207252000,978,2002-08-29,Denoël,French,23,17.96630920216291
40156,The Thief,The Queen's Thief  #1,Megan Whalen Turner,['Megan Whalen Turner'],3.88,97,17,0613060326,9780613060325,220,1998-01-28,San Val,English,27,17.78967381724182
40157,Instead of Three Wishes,,Megan Whalen Turner,['Megan Whalen Turner'],3.78,923,112,0060842318,9780060842314,160,2006-08-08,Greenwillow,English,19,25.812531630805566
40158,The Queen of Attolia,The Queen's Thief  #2,Megan Whalen Turner,['Megan Whalen Turner'],4.19,31060,2786,0060841826,9780060841829,362,2006-01-24,Eos,English,19,43.34013774320584
40160,Firebirds: An Anthology of Original Fantasy and Science Fiction,,Sharyn November,"['Sharyn November', 'Lloyd Alexander', 'Emma Bull', 'Charles Vess', 'Michael Cadnum', 'Kara Dalkey', 'Nancy Farmer', 'Nina Kiriki Hoffman', 'Diana Wynne Jones', 'Patricia A. McKillip', 'Garth Nix', 'Meredith Ann Pierce', 'Delia Sherman', 'Sherwood Smith', 'Nancy Springer', 'Megan Whalen Turner', 'Elizabeth Wein', 'Laurel Winter']",3.96,3464,153,0142403202,9780142403204,432,2005-05-05,Firebird,English,20,32.27585293003106
40174,Herzog on Herzog,,Paul Cronin,['Paul Cronin'],4.45,1373,93,0571207081,9780571207084,352,2003-07-09,Farrar  Straus And Giroux,English,22,32.15339255388121
40180,Vesco,,Arthur Herzog III,['Arthur Herzog III'],4.0,6,3,0595272096,9780595272099,408,2003-03-11,Iuniverse,English,22,7.783640596221253
40184,Encore Provence: New Adventures in the South of France,,Peter Mayle,['Peter Mayle'],4.0,9980,254,0679762698,9780679762690,240,2000-04-25,Vintage,English,25,36.833754258746346
40189,A Year in Provence,,Peter Mayle,['Peter Mayle'],3.96,54963,2554,0679731148,9780679731146,207,1991-06-04,Vintage,English,34,43.221157469628594
40200,The Crimson Petal and the White,,Michel Faber,['Michel Faber'],3.89,27961,2183,1841954314,9781841954318,835,2003-09-11,Canongate,English,22,39.82816070849083
40208,Maggie: A Girl of the Streets and Other Short Fiction,,Stephen Crane,"['Stephen Crane', 'Jayne Anne Phillips']",3.33,517,37,0553213555,9780553213553,240,2006-11-01,Bantam Classics,English,19,20.81241755672408
40209,Maggie: A Girl of the Streets and Other Tales of New York,,Stephen Crane,"['Stephen Crane', 'Larzer Ziff', 'Theo Davis']",3.66,2476,32,0140437975,9780140437973,272,2001-03-29,Penguin Classics,English,24,28.602180551931056
40215,Theft: A Love Story,,Peter Carey,['Peter Carey'],3.43,2561,277,0307263711,9780307263711,269,2006-05-09,Alfred A. Knopf,English,19,26.92050414482641
40217,Kushiel's Justice,Imriel's Trilogy  #2,Jacqueline Carey,['Jacqueline Carey'],4.25,15897,381,0446500038,9780446500036,703,2007-06-14,Roc,English,18,41.1142815250655
40219,Dirty Jokes and Beer: Stories of the Unrefined,,Drew Carey,['Drew Carey'],3.53,1944,93,0786885599,9780786885596,256,2000-03-15,Hachette,English,25,26.732750913865488
40223,Kushiel's Avatar,Phèdre's Trilogy  #3,Jacqueline Carey,['Jacqueline Carey'],4.36,29409,689,1405034149,9781405034142,702,2004-09-17,Tor,English,21,44.86043253754946
40262,Walking With the Great Apes: Jane Goodall  Dian Fossey  Birute Galdikas,,Sy Montgomery,['Sy Montgomery'],4.18,4,1,0395515971,9780395515976,280,1991-03-18,Houghton Mifflin,English,34,6.727450473974539
40264,The Nature of Play: Great Apes and Humans,,Anthony D. Pellegrini,"['Anthony D. Pellegrini', 'Peter K. Smith']",4.33,3,1,1593851170,9781593851170,308,2004-12-06,The Guilford,English,21,6.002654583649126
40273,Star Trek Voyager Companion,,Paul Ruditis,['Paul Ruditis'],3.95,162,9,0743417518,9780743417518,482,2003-05-01,Pocket,English,22,20.12031329318671
40276,Dodge Caravan/Plymouth Voyager/Chrysler Town & Country 96-02,Haynes Manuals,L. Alan LeDoux,['L. Alan LeDoux'],3.93,14,1,1563924692,9781563924699,336,2002-12-02,Haynes Manuals N. America,English,23,10.642637290331686
40277,Evolution,Star Trek Voyager: String Theory  #3,Heather Jarman,['Heather Jarman'],3.78,324,18,1416507817,9781416507819,416,2006-02-28,Pocket,English,19,21.862859189206407
40281,Masterpieces: The Best Science Fiction of the Twentieth Century,,Orson Scott Card,"['Orson Scott Card', 'Isaac Asimov', 'William Gibson', 'Michael Swanwick', 'Theodore Sturgeon', 'Larry Niven', 'Robert Silverberg', 'Harry Turtledove', 'James Blish', 'George R.R. Martin', 'James Patrick Kelly', 'Karen Joy Fowler', 'Arthur C. Clarke', 'Lloyd Biggle Jr.', 'Terry Bisson', 'Poul Anderson', 'John Kessel', 'R.A. Lafferty', 'C.J. Cherryh', 'Lisa Goldstein', 'Edmond Hamilton', 'Robert A. Heinlein', 'Ursula K. Le Guin', 'Ray Bradbury', 'Frederik Pohl', 'Harlan Ellison', 'George Alec Effinger', 'Brian W. Aldiss']",4.21,1202,79,0441011330,9780441011339,422,2004-03-02,Ace,English,21,29.859735344253394
